title,year,id,imdb_id,rating
The Big Heat,1953,4854,0045555,3
Stalag 17,1953,1883,0046359,0
"The Beast from 20,000 Fathoms",1953,7900,0045546,1
I Confess,1953,4616,0045897,1
Salome,1953,3125,0046269,3
"The 5,000 Fingers of Dr. T.",1953,8466,0045464,0
The earrings of Madame de...,1953,9004,0046022,3
Le Salaire de la Peur,1953,1444,0046268,1
Peter Pan,1953,1118,0046183,3
Fear and Desire,1953,5366,0045758,0
Roman holiday,1953,1554,0046250,3
Glen or Glenda,1953,6797,0045826,0
The Wild One,1953,7693,0047677,1
Summer with Monika,1953,5998,0046345,3
House of Wax,1953,9290,0045888,3
Mesa of Lost Women,1953,3958,0046066,1
Ugetsu,1953,5973,0046478,2
Miss Sadie Thompson,1953,3124,0046076,3
It Came from Outer Space,1953,8634,0045920,2
Pickup on South Street,1953,5736,0046187,3
Animal Farm,1954,7346,0047834,0
Attila,1954,5124,0046731,2
Late Chrysanthemuns,1954,4710,0046750,3
An American in Rome,1954,8109,0046705,1
Sabrina,1954,2294,0047437,3
Touchez pas au grisbi,1954,657,0046451,1
Knock on Wood,1954,2746,0047152,1
Them!,1954,2158,0047573,1
Hobson’s Choice,1954,2426,0047094,3
Shichinin no samurai,1954,3600,0047478,0
Carmen Jones,1954,8441,0046828,3
Rear Window,1954,2132,0047396,3
Gojira,1954,5505,0047034,1
Three Coins in the Fountain,1954,4048,0047580,3
Salt of the Earth,1954,5356,0047443,3
On the Waterfront,1954,1812,0047296,0
Executive Suite,1954,3925,0046963,2
Seven Brides for Seven Brothers,1954,1351,0047472,3
Johnny Guitar,1954,1694,0047136,2
White Christmas,1954,1391,0047673,3
Dial M for Murder,1954,3337,0046912,0
A Star Is Born,1954,3674,0047522,1
Creature from the Black Lagoon,1954,4883,0046876,0
Jail Bait,1954,9176,0047127,3
20000 Leagues Under the Sea,1954,1965,0046672,0
Comicos,1954,7610,0045665,3
The Glenn Miller Story,1954,3993,0047030,2
Miseria e nobilta,1954,9054,0047238,3
Journey to Italy,1954,3954,0046511,3
Uwasa no onna,1954,7580,0047638,3
Phffft,1954,586,0047349,2
Godzilla Raids Again,1955,6055,0048127,2
Not as a Stranger,1955,8014,0048432,2
We’re No Angels,1955,3739,0048801,3
The Trouble with Harry,1955,7360,0048750,2
The Big Combo,1955,3339,0047878,2
Diabolique,1955,2344,0046911,3
Guys and Dolls,1955,2115,0048140,3
Les grandes manoeuvres,1955,7878,0048133,3
The Night of the Hunter,1955,878,0048424,3
The Glass Slipper,1955,6481,0048124,3
The Prisoner,1955,7262,0048512,0
The Ladykillers,1955,1827,0048281,3
Summertime,1955,5165,0048673,3
Marty,1955,4442,0048356,3
The Seven Year Itch,1955,4896,0048605,1
Rebel Without a Cause,1955,2926,0048545,1
Rififi,1955,3404,0048021,1
Oklahoma!,1955,4754,0048445,3
This Island Earth,1955,6468,0047577,0
Sommarnattens leende (Smiles of a Summer Night),1955,1735,0048641,2
Bride of the Monster,1955,4073,0047898,3
Pather Panchali,1955,5471,0048473,3
The Dam Busters,1955,2552,0046889,1
My Sister Eileen,1955,6615,0048401,3
To Catch a Thief,1955,782,0048728,3
Killer’s Kiss,1955,5403,0048254,1
The Fast and the Furious,1955,3158,0046969,3
Tarantula,1955,4108,0048696,0
Daddy Long Legs,1955,1693,0047969,3
The Prodigal,1955,7797,0048517,3
Lady and the Tramp,1955,1170,0048280,2
The King and I,1956,1092,0049408,2
The Man Who Knew Too Much,1956,7442,0049470,2
Aparajito,1956,5470,0048956,3
Eyewitness,1956,8398,0049196,3
Calle mayor [Main Street],1956,7394,0049043,3
...And God Created Woman,1956,3409,0049189,3
Saboteur,1956,5938,0035279,1
The Iron Petticoat,1956,1545,0049369,1
The Bad Seed,1956,1216,0048977,3
The Unguarded Moment,1956,8358,0049904,1
The Spanish Gardener,1956,1559,0049787,2
Indestructible Man,1956,4402,0049363,1
War and Peace,1956,2861,0049934,3
Bigger Than Life,1956,2904,0049010,0
The Proud and Profane,1956,4245,0049640,3
High Society,1956,6641,0049314,3
Rodan,1956,6064,0049782,1
The Man Who Never Was,1956,6308,0049471,3
Invasion of the Body Snatchers,1956,2698,0049366,3
The Court Jester,1956,2730,0049096,2
La banda degli onesti,1956,9055,0048981,2
Gunslinger,1956,2647,0049287,3
The Searchers,1956,357,0049730,3
Bus Stop,1956,4670,0049038,3
Flowing,1956,8314,0049537,3
The Ten Commandments,1956,3076,0049833,2
The Wrong Man,1956,2219,0051207,1
The Killing,1956,5414,0049406,1
Sissi - The Young Empress,1956,8872,0049762,3
Forbidden Planet,1956,2306,0049223,0
Around the World in Eighty Days,1956,3981,0048960,0
Un condamne a mort s’est echappe ou Le vent souffle ou il veut,1956,5555,0049902,0
The Enemy Below,1957,1989,0050356,0
Fire Down Below,1957,2420,0050397,0
Danger stalks near,1957,9006,0050421,3
The Seventh Seal,1957,2043,0050976,1
Three Faces of Eve,1957,1660,0051077,0
The Incredible Shrinking Man,1957,1291,0050539,0
Sweet Smell of Success,1957,2301,0051036,1
Funny Face,1957,1747,0050419,3
The Mysterians,1957,6624,0050251,3
Kronos,1957,8736,0050610,0
The Cranes Are Flying,1957,1015,0050634,3
Island in the Sun,1957,8685,0050549,3
Old Yeller,1957,1121,0050798,1
Sayonara,1957,2578,0050933,2
An Affair to Remember,1957,3429,0050105,2
Nights of Cabiria,1957,1765,0050783,3
Kiss Them for Me,1957,7017,0050599,2
"Heaven Knows, Mr. Allison",1957,2429,0050490,0
Oedipus Rex,1957,3994,0050792,1
A Face in the Crowd,1957,4552,0050371,1
Sorority Girl,1957,4559,0050998,3
The True Story of Jesse James,1957,965,0051114,2
Amanecer en Puerta Oscura,1957,7420,0050116,3
The Prince and the Showgirl,1957,3007,0050861,3
El vampiro,1957,8321,0051151,3
The Bridge on the River Kwai,1957,2981,0050212,1
Forty Guns,1957,7136,0050407,2
Desk Set,1957,993,0050307,3
Smultronst&auml;llet (Wild Strawberries),1957,2520,0050986,2
Night of the Demon,1957,2160,0050766,3
12 Angry Men,1957,302,0050083,0
Witness for the Prosecution,1957,4933,0051201,1
Throne of Blood,1957,7165,0050613,0
Kanal,1957,1800,0050585,1
Tammy and the Bachelor,1957,2895,0051051,3
Paths of Glory,1957,1274,0050825,0
The Hidden Fortress,1958,7135,0051808,0
South Pacific,1958,3977,0052225,3
I Want To Live!,1958,8450,0051758,3
I Bury the Living,1958,4410,0051755,1
Run Silent Run Deep,1958,1363,0052151,0
Touch of Evil,1958,3146,0052311,1
Mon Oncle,1958,2823,0050706,3
Brink of Life,1958,8344,0052017,3
Separate Tables,1958,3926,0052182,3
The Vikings,1958,1255,0052365,2
Indiscreet,1958,4211,0051773,3
The Defiant Ones,1958,3238,0051525,0
The Wild Women of Wongo,1958,2585,0052394,3
Vertigo,1958,609,0052357,1
The Fabulous World of Jules Verne,1958,1247,0052374,0
Auntie Mame,1958,3321,0051383,3
The Inn of the Sixth Happiness,1958,4849,0051776,3
Blood of the Vampire,1958,7054,0051422,0
Love Is My Profession,1958,6938,0051579,3
Gigi,1958,3056,0051658,2
The Screaming Skull,1958,2763,0052169,2
The Fly,1958,2281,0051622,2
Dracula (Horror of Dracula),1958,2476,0051554,3
Cat on a Hot Tin Roof,1958,6012,0051459,3
Teacher’s Pet,1958,1364,0052278,1
M&auml;dchen in Uniform,1958,1572,0051964,3
It! The Terror from Beyond Space,1958,7606,0051786,1
The Day the Sky Exploded,1958,2373,0051951,1
Plan 9 from Outer Space,1959,9161,0052077,1
Journey to the Center of the Earth,1959,1256,0052948,1
The Bridge,1959,9379,0052654,3
The Great War,1959,3608,0052861,1
Rio Bravo,1959,6901,0053221,1
"Suddenly, Last Summer",1959,2645,0053318,3
Apur Sansar,1959,6833,0052572,0
Battle in Outer Space,1959,6645,0053388,1
Sleeping Beauty,1959,9209,0053285,3
The Bat,1959,4523,0052602,3
The Nun&#39;s Story,1959,1555,0053131,3
North By Northwest,1959,2228,0053125,1
Some Like It Hot,1959,2023,0053291,3
The 400 Blows,1959,236,0053198,0
Good Morning (Ohay&ocirc;),1959,3525,0053134,3
Gidget,1959,6405,0052847,3
Sleeping Beauty,1959,474,53285,3
"The World Flesh and The Devil, The",1959,8677,0053454,0
Anatomy of a Murder,1959,4199,0052561,1
Araya,1959,3119,0051372,3
Ben-Hur,1959,1419,0052618,3
Pillow Talk,1959,8392,0053172,3
Night of the Ghouls,1959,9169,0156843,1
Imitation of Life,1959,2095,0052918,3
Come Dance with Me!,1959,3442,0053428,3
The Giant Gila Monster,1959,2796,0052846,3
Darby O’Gill and the Little People,1959,1591,0052722,3
The Tingler,1959,3166,0053363,1
The Wasp Woman,1959,4392,0054462,3
Ghost of Dragstrip Hollow,1959,4050,0052844,3
A Bucket of Blood,1959,4065,0052655,2
House on Haunted Hill,1959,4373,0051744,3
Exodus,1960,2144,0053804,3
Peeping Tom,1960,6796,0054167,2
Conspiracy of Hearts,1960,8992,0053732,3
A bout de souffle,1960,799,0053472,0
The Magnificent Seven,1960,1295,0054047,0
The City of the Dead,1960,3634,0053719,3
The Brides of Dracula,1960,8275,0053677,3
School for Scoundrels,1960,8566,0054279,1
Spartacus,1960,1273,0054331,2
La ciociara,1960,6756,0054749,3
Psycho,1960,2039,0054215,3
Body in the Web,1960,2950,0054333,3
The Virgin Spring,1960,5380,0053976,3
Make Mine Mink,1960,4117,0054049,3
The Apartment,1960,1995,0053604,3
The Story of Ruth,1960,5123,0054343,3
Testament of Orpheus,1960,3294,0054377,1
Nerve on Sunday,1960,9026,0054198,2
Let’s Make Love,1960,2546,0054022,2
Late Autumn,1960,2808,0053579,3
The Time Machine,1960,9338,0054387,0
Inherit the Wind,1960,1712,0053946,3
Les yeux sans visage,1960,656,0053459,3
Black Sunday,1960,3286,0054067,3
The Truth,1960,5122,0054452,3
Jigoku (Hell or The Sinners of Hell),1960,3328,0154683,3
Le Trou,1960,6854,0054407,0
Rocco and His Brothers,1960,2988,0054248,2
Shoot the Piano Player,1960,8367,0054389,2
Wild River,1960,6146,0054476,3
Zazie dans le metro,1960,3827,0054494,3
Where the Boys Are,1960,590,0054469,2
First Spaceship on Venus,1960,9207,0053250,1
La Dolce Vita,1960,6080,0053779,2
Blue Hawaii,1961,3724,0054692,3
Breakfast at Tiffany’s,1961,1191,0054698,2
Paris Blues,1961,3909,0055278,3
A Raisin in the Sun,1961,5485,0055353,3
The Guns of Navarone,1961,6653,0054953,1
Through a Glass Darkly,1961,7968,0055499,0
A Woman Is a Woman,1961,6539,0055572,0
Underworld U.S.A.,1961,1165,0055571,3
The Children&#39;s Hour,1961,833,0054743,3
La Notte,1961,6102,0054130,3
Mothra,1961,6448,0055198,0
Snow White and the Three Stooges,1961,5797,0055458,3
Yojimbo,1961,660,0055630,1
West Side Story,1961,2560,0055614,3
The Beast of Yucca Flats,1961,2797,0054673,0
Accattone,1961,7831,0054599,3
The Curse of the Werewolf,1961,7344,0054777,3
"Leon Morin, Priest",1961,7798,0055082,3
One Hundred and One Dalmatians,1961,1171,0055254,3
The Innocents,1961,8019,0055018,3
"One, Two, Three",1961,2392,0055256,3
The Misfits,1961,1365,0055184,3
The Parent Trap,1961,4580,0055277,3
Mysterious Island,1961,1257,0055207,0
The Hustler,1961,1958,0054997,0
Lola,1961,9268,0055093,2
The Phantom Planet,1961,1292,0055294,0
Flame in the Streets,1961,8676,0054879,3
A Taste of Honey,1961,4539,0055506,3
El Cid,1961,1546,0054847,1
Splendor in the Grass,1961,4198,0055471,3
War of the Buttons,1962,7312,0054949,0
La Jetee,1962,3845,0056119,0
The Brain That Wouldn&#39;t Die,1962,2762,0052646,2
What Ever Happened to Baby Jane?,1962,1298,0056687,3
Boccaccio &acute;70,1962,7120,0055805,2
The Music Man,1962,2430,0056262,3
That Touch of Mink,1962,4513,0056575,2
The Day of the Triffids,1962,1613,0055894,3
Vivre Sa Vie,1962,8849,0056663,3
Jules and Jim,1962,237,0055032,1
Les dimanches de Ville d’Avray,1962,4481,0055910,3
The L-Shaped Room,1962,3829,0057239,3
Hatari!,1962,6332,0056059,3
The Loneliness of the Long Distance Runner,1962,6516,0056194,3
To Kill a Mockingbird,1962,1108,0056592,3
Advise &amp; Consent,1962,7159,0055728,3
Lolita,1962,1279,0056193,3
Cartouche,1962,7440,0055832,1
King Kong vs. Godzilla,1962,6119,0056142,3
The Trial of Joan of Arc,1962,3160,0059616,0
Dr. No,1962,4637,0055928,1
The Trial,1962,2183,0057427,1
Cleo from 5 to 7,1962,2609,0055852,3
Atraco a las tres,1962,7588,0055763,1
The Miracle Worker,1962,5686,0056241,3
Walk on the Wild Side,1962,8673,0056671,3
Carnival of Souls,1962,2591,0055830,3
Lawrence of Arabia,1962,1042,0056172,0
Ivanovo detstvo,1962,691,0056111,1
Gypsy,1962,3079,0056048,3
The Manchurian Candidate,1962,1954,0056218,1
The Longest Day,1962,9106,0056197,0
The Devil&#39;s Hand,1962,4407,0055902,2
Atragon,1963,6460,0057215,0
X: The Man with the X-Ray Eyes,1963,4951,0057693,1
The Sword in the Stone,1963,3810,0057546,0
Irma la Douce,1963,607,0057187,2
8&frac12;,1963,5846,0056801,3
The Kiss of the Vampire,1963,4331,0057226,2
Unearthly Stranger,1963,8648,0057623,1
The Great Escape,1963,202,0057115,0
Carry on Cabby,1963,2772,0056912,3
Dementia 13,1963,4394,0056983,3
55 Days at Peking,1963,1251,0056800,1
Charade,1963,1984,0056923,2
From Russia with Love,1963,4659,0057076,3
Cleopatra,1963,9388,0056937,3
Beach Party,1963,2549,0056860,2
The Silence,1963,5379,0057611,3
"Move Over, Darling",1963,5230,0057329,3
Suzanne’s Career,1963,7925,0056910,3
The Incredible Journey,1963,8440,0057180,1
The Servant,1963,6988,0057490,3
Contempt,1963,3382,0057345,1
Bye Bye Birdie,1963,3725,0056891,3
El verdugo,1963,6327,0057643,1
The Raven,1963,5712,0057449,1
The Haunting,1963,4206,0057129,3
Summer Magic,1963,4347,0057542,3
Tom Jones,1963,4494,0057590,3
Lord of the Flies,1963,1990,0057261,0
Sanjuro,1963,6044,0056443,3
Shock Corridor,1963,2102,0057495,0
Winter Light,1963,7969,0057358,1
The Guest,1963,5772,0058164,0
The Birds,1963,2345,0056869,3
It’s a Mad Mad Mad Mad World,1963,9226,0057193,3
Khaneh siah ast (The House is Black),1963,3939,0336693,0
The Pink Panther,1963,629,0057413,1
The Bakery Girl of Monceau,1963,1635,0056884,1
Summer Holiday,1963,6514,0057541,3
Godzilla vs. The Thing (Mothra vs. Godzilla),1964,6326,0058379,1
The Chalk Garden,1964,7202,0057933,3
Nikutai no mon [Gate of Flesh],1964,7236,0058409,3
Mary Poppins,1964,701,0058331,3
A Hard Day’s Night,1964,1957,0058182,1
"Ghidorah, the Three-Headed Monster",1964,4501,0058544,3
Viva Las Vegas,1964,3680,0058725,0
Band of Outsiders,1964,2204,0057869,3
Carry On Cleo,1964,4673,0057918,1
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,341,0057012,0
The Last Man on Earth,1964,4376,0058700,1
Per un pugno di dollari (A Fisful of Dollars),1964,661,0058461,1
The Umbrellas of Cherbourg,1964,4356,0058450,3
The Unsinkable Molly Brown,1964,5513,0058708,3
Seduced and abandoned,1964,7804,0058564,3
Dead Ringer,1964,4263,0057997,3
The Gospel According to St. Matthew,1964,3189,0058715,1
A shot in the dark,1964,6555,0058586,1
My Fair Lady,1964,1688,0058385,3
Der Geteilte Himmel (Divided Heaven),1964,1198,0058139,2
Bikini Beach,1964,2557,0057887,2
"Rudolph, the Red-Nosed Reindeer",1964,1600,0058536,1
Man’s Favorite Sport?,1964,2720,0058324,2
King &amp; Country,1964,3250,0058263,0
Woman in the Dunes,1964,1212,0058625,0
Code Name: Tiger,1964,4484,0058658,3
Marnie,1964,6402,0058329,3
Fail-Safe,1964,3569,0058083,1
Red Desert,1964,6112,0058003,3
The Long Ships,1964,1254,0057259,1
The Americanization of Emily,1964,2385,0057840,2
"Hush...Hush, Sweet Charlotte",1964,2922,0058213,3
La tia Tula,1964,7399,0058695,3
Bedtime Story,1964,1250,0057878,1
First Men in the Moon,1964,1253,0058100,1
Zulu,1964,2483,0058777,0
The Train,1964,4497,0059825,1
Goldfinger,1964,3807,0058150,1
Onibaba,1964,3327,0058430,0
The Time Travelers,1964,7991,0058659,2
Marriage Italian Style,1964,2766,0058335,3
The Railrodder,1965,9157,0059631,0
Gulliver’s Travels Beyond the Moon,1965,2075,0059212,0
Juliet of the Spirits,1965,2186,0059229,3
Thunderball,1965,2390,0059800,2
Alphaville,1965,3116,0058898,1
Devils of Darkness,1965,7109,0059100,3
How to Murder Your Wife,1965,8204,0058212,0
Frankenstein Conquers the World,1965,6652,0059205,1
"Faster, Pussycat! Kill! Kill!",1965,3649,0059170,3
Daikaiju Gamera,1965,6428,0059080,2
Mne dvadtsat let (I am twenty),1965,8189,0058361,3
A Study in Terror,1965,2389,0059764,3
Viva Maria!,1965,3475,0059956,3
The Pleasure Girls,1965,3828,0059607,3
The Flight of the Phoenix,1965,3432,0059183,0
Invasion of Astro-Monster,1965,6346,0059346,2
Kapurush,1965,6899,0059348,0
The Sound of Music,1965,601,0059742,3
Doctor Zhivago,1965,5884,0059113,1
That Darn Cat!,1965,2487,0059793,3
Repulsion,1965,2338,0059646,3
Inside Daisy Clover,1965,3543,0059314,3
A Patch of Blue,1965,8694,0059573,3
Darling,1965,3623,0059084,3
Bunny Lake Is Missing,1965,5960,0058997,3
The Ipcress File,1965,2569,0059319,1
For a Few Dollars More,1965,3413,0059578,0
La battaglia di Algeri,1966,658,0058946,1
La caza,1966,7415,0060223,0
Manos: The Hands of Fate,1966,9419,0060666,3
Andrei Rublev,1966,3706,0060107,1
Georgy Girl,1966,3143,0060453,3
Cathy Come Home,1966,2855,0059020,3
Lost Command,1966,9426,0060637,1
L’armata Brancaleone,1966,4575,0060125,1
A Big Hand for the Little Lady,1966,2696,0060165,1
Alfie,1966,2140,0060086,1
The Plague of the Zombies,1966,7030,0060841,3
Persona,1966,589,0060827,3
"Godzilla vs. the Sea Monster (Ebirah, Horror of the Deep)",1966,6362,0060464,1
Tokyo Drifter,1966,7239,0061101,1
"The Good, the Bad and the Ugly",1966,1725,0060196,1
Fantastic Voyage,1966,2625,0060397,0
Torn Curtain,1966,5391,0061107,3
End of August at the Hotel Ozone,1966,2308,0061879,3
Black Girl,1966,6897,0060758,3
Who’s Afraid of Virginia Woolf?,1966,2798,0061184,1
Dracula: Prince of Darkness,1966,7033,0059127,1
How to Steal a Million,1966,4862,0060522,0
The Trouble with Angels,1966,2582,0061122,3
One Million Years B.C.,1966,7021,0060782,1
Daikaiju ketto: Gamera tai Barugon,1966,6659,0060446,0
The Sand Pebbles,1966,3092,0060934,1
"Who Are You, Polly Maggoo?",1966,9468,0060879,1
A Man for All Seasons,1966,3576,0060665,1
Jesse James Meets Frankenstein’s Daughter,1966,2804,0060558,1
The Fortune Cookie,1966,2838,0060424,1
Daimajin,1966,6433,0062851,1
Death Rides a Horse,1966,6910,0064208,0
Wrath of Daimajin,1966,6541,0062853,0
Django,1966,3671,0060315,0
The Group,1966,2701,0060479,3
Return of Daimajin,1966,6471,0062852,0
Daisies,1966,2069,0060959,3
Fahrenheit 451,1966,3087,0060390,3
Our Man Flint,1966,2845,0059557,2
Blood Bath,1966,4057,0060174,2
Blow-Up,1966,2626,0060176,0
The Fox,1967,4722,0062990,3
Marketa Lazarova,1967,2054,0063278,1
Uchu daikaiju Girara,1967,6714,0062411,3
Cool Hand Luke,1967,301,0061512,1
Casino Royale,1967,2664,0061452,2
Accident,1967,9124,0061328,1
The Jungle Book,1967,493,0061852,1
The Fearless Vampire Killers,1967,4316,0061655,1
Smashing Time,1967,5384,0062281,3
Wait Until Dark,1967,3597,0062467,3
A Time for Killing,1967,8633,0062373,0
The Young Girls of Rochefort,1967,7586,0062873,3
Le Samourai,1967,4146,0062229,1
Koroshi no rakuin [Branded to Kill],1967,7242,0061882,1
Berserk,1967,3712,0061398,3
The Dirty Dozen,1967,2966,0061578,0
You Only Live Twice,1967,2400,0062512,1
Peppermint Frappe,1967,7513,0062113,1
Belle de Jour,1967,3085,0061395,3
Two for the Road,1967,3596,0062407,3
A Countess from Hong Kong,1967,9078,0061523,3
Bedazzled,1967,3500,0061391,3
The Graduate,1967,616,0061722,2
Playtime,1967,4519,0062136,3
Barefoot in the Park,1967,7943,0061385,3
Daikaiju kuchusen: Gamera tai Gyaosu,1967,6744,0061695,0
Woman Times Seven,1967,5171,0062502,3
Asterix the Gaul (Asterix le Gaulois),1967,4937,0061369,0
Son of Godzilla,1967,6374,0061856,0
Valley of the Dolls,1967,3070,0062430,3
I Am Curious (Yellow),1967,2829,0061834,3
La collectionneuse,1967,4479,0061495,1
Bonnie and Clyde,1967,2083,0061418,3
In the Heat of the Night,1967,3241,0061811,1
Guess Who’s Coming to Dinner,1967,5222,0061735,3
Elvira Madigan,1967,2928,0061620,0
Thoroughly Modern Millie,1967,2431,0062362,3
Once Upon a Time in the West,1968,2226,0064116,1
Reconstruction,1968,7673,0063493,0
The Cat Has Nine Lives,1968,8686,0130141,3
Up the Junction,1968,3826,0062426,3
Dracula Has Risen from the Grave,1968,8289,0062909,2
The Party,1968,2652,0063415,3
The Bride Wore Black,1968,3878,0061955,3
Il giorno della civetta,1968,6452,0063010,0
Hellfighters,1968,2104,0063060,2
Planet of the Apes,1968,599,0063442,1
Carry On... Up the Khyber,1968,3626,0062782,3
Funny Girl,1968,4045,0062994,3
Ice Station Zebra,1968,7986,0063121,0
Bullitt,1968,7123,0062765,1
The Wrecking Crew,1968,8827,0065225,3
Hour of the Wolf,1968,5878,0063759,1
The Lion in Winter,1968,2749,0063227,3
The Producers,1968,844,0063462,0
If....,1968,2757,0063850,1
Hang ’Em High,1968,2969,0061747,2
Barbarella,1968,2157,0062711,3
Star!,1968,2092,0063642,3
Egri csillagok,1968,8543,0062925,1
Yellow Submarine,1968,1815,0063823,0
Where Eagles Dare,1968,1185,0065207,3
2001: A Space Odyssey,1968,919,0062622,0
Destroy All Monsters,1968,6394,0063172,0
Head,1968,2925,0063049,0
Night of the Living Dead,1968,3499,0063350,3
Rosemary’s Baby,1968,857,0063522,3
